day,route_id,stop_name,hour,boarding_count,alighting_count,occupancy,crowd_level
4,45,Ashokwan,19,7,16,0,LOW
4,45,Mohgaon,19,10,9,1,LOW
4,45,Butibori,19,7,13,0,LOW
4,33,Burdi,19,5,16,0,LOW
4,33,Panchasheel Square,19,17,9,8,LOW
4,33,Rahate Colony,19,4,21,0,LOW
4,33,Ajni Square,19,12,12,0,LOW
4,33,Chatrapati Square,19,12,8,4,LOW
4,33,Ujjwal Nagar,19,5,20,0,LOW
4,33,Airport,19,12,10,2,LOW
4,33,Chinchbhavan,19,11,9,4,LOW
4,33,Khapri,19,8,11,1,LOW
4,33,Ashokwan,19,5,13,0,LOW
4,33,Mohgaon,19,8,13,0,LOW
4,33,Butibori,19,11,9,2,LOW
4,61,Burdi,20,6,19,0,LOW
4,61,Panchasheel Square,20,19,8,11,LOW
4,61,Rahate Colony,20,4,16,0,LOW
4,61,Ajni Square,20,18,13,5,LOW
4,61,Chatrapati Square,20,12,8,9,LOW
4,61,Ujjwal Nagar,20,7,19,0,LOW
4,61,Airport,20,9,5,4,LOW
4,61,Chinchbhavan,20,10,13,1,LOW
4,61,Khapri,20,5,16,0,LOW
4,61,Ashokwan,20,10,15,0,LOW
4,61,Mohgaon,20,7,11,0,LOW
4,61,Butibori,20,8,8,0,LOW
4,45,Burdi,20,4,21,0,LOW
4,45,Panchasheel Square,20,19,13,6,LOW
4,45,Rahate Colony,20,7,19,0,LOW
4,45,Ajni Square,20,13,8,5,LOW
4,45,Chatrapati Square,20,15,11,9,LOW
4,45,Ujjwal Nagar,20,4,17,0,LOW
4,45,Airport,20,11,10,1,LOW
4,45,Chinchbhavan,20,6,9,0,LOW
4,45,Khapri,20,6,8,0,LOW
4,45,Ashokwan,20,7,11,0,LOW
4,45,Mohgaon,20,7,9,0,LOW
4,45,Butibori,20,10,16,0,LOW
4,33,Burdi,20,5,23,0,LOW
4,33,Panchasheel Square,20,11,8,3,LOW
4,33,Rahate Colony,20,5,15,0,LOW
4,33,Ajni Square,20,15,14,1,LOW
4,33,Chatrapati Square,20,16,12,5,LOW
4,33,Ujjwal Nagar,20,6,20,0,LOW
4,33,Airport,20,8,11,0,LOW
4,33,Chinchbhavan,20,11,8,3,LOW
4,33,Khapri,20,10,15,0,LOW
4,33,Ashokwan,20,10,13,0,LOW
4,33,Mohgaon,20,10,15,0,LOW
4,33,Butibori,20,8,15,0,LOW
4,61,Burdi,21,4,3,1,LOW
4,61,Panchasheel Square,21,5,3,3,LOW
4,61,Rahate Colony,21,9,4,8,LOW
4,61,Ajni Square,21,8,5,11,LOW
4,61,Chatrapati Square,21,6,3,14,LOW
4,61,Ujjwal Nagar,21,8,8,14,LOW
4,61,Airport,21,5,5,14,LOW
4,61,Chinchbhavan,21,8,5,17,MEDIUM
4,61,Khapri,21,6,3,20,MEDIUM
4,61,Ashokwan,21,3,4,19,MEDIUM
4,61,Mohgaon,21,5,6,18,MEDIUM
4,61,Butibori,21,7,6,19,MEDIUM
4,45,Burdi,21,3,9,0,LOW
4,45,Panchasheel Square,21,7,4,3,LOW
4,45,Rahate Colony,21,9,3,9,LOW
4,45,Ajni Square,21,3,8,4,LOW
4,45,Chatrapati Square,21,3,5,2,LOW
4,45,Ujjwal Nagar,21,7,8,1,LOW
4,45,Airport,21,7,3,5,LOW
4,45,Chinchbhavan,21,9,5,9,LOW
4,45,Khapri,21,5,7,7,LOW
4,45,Ashokwan,21,8,8,7,LOW
4,45,Mohgaon,21,7,6,8,LOW
4,45,Butibori,21,6,7,7,LOW
4,33,Burdi,21,3,9,0,LOW
4,33,Panchasheel Square,21,8,4,4,LOW
4,33,Rahate Colony,21,6,5,5,LOW
4,33,Ajni Square,21,7,9,3,LOW
4,33,Chatrapati Square,21,7,6,4,LOW
4,33,Ujjwal Nagar,21,4,6,2,LOW
4,33,Airport,21,9,6,5,LOW
4,33,Chinchbhavan,21,9,8,6,LOW
4,33,Khapri,21,7,5,8,LOW
4,33,Ashokwan,21,6,7,7,LOW
4,33,Mohgaon,21,5,5,7,LOW
4,33,Butibori,21,8,9,6,LOW
5,61,Burdi,5,3,4,0,LOW
5,61,Panchasheel Square,5,7,3,4,LOW
5,61,Rahate Colony,5,7,6,5,LOW
5,61,Ajni Square,5,5,7,3,LOW
5,61,Chatrapati Square,5,7,7,3,LOW
5,61,Ujjwal Nagar,5,3,4,2,LOW
5,61,Airport,5,9,7,4,LOW
5,61,Chinchbhavan,5,3,6,1,LOW
5,61,Khapri,5,8,8,1,LOW
5,61,Ashokwan,5,6,6,1,LOW
5,61,Mohgaon,5,4,5,0,LOW
5,61,Butibori,5,5,7,0,LOW
5,45,Burdi,5,5,6,0,LOW
5,45,Panchasheel Square,5,9,7,2,LOW
5,45,Rahate Colony,5,7,7,2,LOW
5,45,Ajni Square,5,3,5,0,LOW
5,45,Chatrapati Square,5,4,7,0,LOW
5,45,Ujjwal Nagar,5,9,7,2,LOW
5,45,Airport,5,5,4,3,LOW
5,45,Chinchbhavan,5,5,5,3,LOW
5,45,Khapri,5,4,4,3,LOW
5,45,Ashokwan,5,7,9,1,LOW
5,45,Mohgaon,5,8,7,2,LOW
5,45,Butibori,5,9,6,5,LOW
5,33,Burdi,5,3,5,0,LOW
5,33,Panchasheel Square,5,9,9,0,LOW
5,33,Rahate Colony,5,8,7,1,LOW
5,33,Ajni Square,5,9,7,3,LOW
5,33,Chatrapati Square,5,9,5,7,LOW
5,33,Ujjwal Nagar,5,8,3,12,LOW
5,33,Airport,5,4,6,10,LOW
5,33,Chinchbhavan,5,9,3,16,MEDIUM
5,33,Khapri,5,3,6,13,LOW
5,33,Ashokwan,5,8,4,17,MEDIUM
5,33,Mohgaon,5,8,9,16,MEDIUM
5,33,Butibori,5,7,7,16,MEDIUM
5,61,Burdi,6,4,8,0,LOW
5,61,Panchasheel Square,6,6,6,0,LOW
5,61,Rahate Colony,6,6,6,0,LOW
5,61,Ajni Square,6,6,8,0,LOW
5,61,Chatrapati Square,6,5,9,0,LOW
5,61,Ujjwal Nagar,6,3,6,0,LOW
5,61,Airport,6,8,9,0,LOW
5,61,Chinchbhavan,6,5,5,0,LOW
5,61,Khapri,6,3,7,0,LOW
5,61,Ashokwan,6,5,9,0,LOW
5,61,Mohgaon,6,4,5,0,LOW
5,61,Butibori,6,7,3,4,LOW
5,45,Burdi,6,4,8,0,LOW
5,45,Panchasheel Square,6,6,6,0,LOW
5,45,Rahate Colony,6,9,8,1,LOW
5,45,Ajni Square,6,8,4,5,LOW
5,45,Chatrapati Square,6,9,5,9,LOW
5,45,Ujjwal Nagar,6,5,6,8,LOW
5,45,Airport,6,3,7,4,LOW
5,45,Chinchbhavan,6,3,6,1,LOW
5,45,Khapri,6,8,5,4,LOW
5,45,Ashokwan,6,4,4,4,LOW
5,45,Mohgaon,6,5,7,2,LOW
5,45,Butibori,6,9,6,5,LOW
5,33,Burdi,6,6,8,0,LOW
5,33,Panchasheel Square,6,5,8,0,LOW
5,33,Rahate Colony,6,3,7,0,LOW
5,33,Ajni Square,6,6,9,0,LOW
5,33,Chatrapati Square,6,5,5,0,LOW
5,33,Ujjwal Nagar,6,4,3,1,LOW
5,33,Airport,6,7,6,2,LOW
5,33,Chinchbhavan,6,4,8,0,LOW
5,33,Khapri,6,6,6,0,LOW
5,33,Ashokwan,6,7,8,0,LOW
5,33,Mohgaon,6,3,7,0,LOW
5,33,Butibori,6,6,5,1,LOW
5,61,Burdi,7,21,6,15,MEDIUM
5,61,Panchasheel Square,7,10,18,7,LOW
5,61,Rahate Colony,7,15,6,16,MEDIUM
5,61,Ajni Square,7,12,17,11,LOW
5,61,Chatrapati Square,7,10,11,10,LOW
5,61,Ujjwal Nagar,7,20,3,27,MEDIUM
5,61,Airport,7,10,11,26,MEDIUM
5,61,Chinchbhavan,7,17,10,33,MEDIUM
5,61,Khapri,7,14,8,39,HIGH
5,61,Ashokwan,7,10,5,44,HIGH
5,61,Mohgaon,7,10,8,46,HIGH
5,61,Butibori,7,17,7,50,HIGH
5,45,Burdi,7,19,7,12,LOW
5,45,Panchasheel Square,7,10,16,6,LOW
5,45,Rahate Colony,7,19,3,22,MEDIUM
5,45,Ajni Square,7,14,17,19,MEDIUM
5,45,Chatrapati Square,7,12,13,18,MEDIUM
5,45,Ujjwal Nagar,7,17,3,32,MEDIUM
5,45,Airport,7,10,14,28,MEDIUM
5,45,Chinchbhavan,7,16,7,37,HIGH
5,45,Khapri,7,13,9,41,HIGH
5,45,Ashokwan,7,13,10,44,HIGH
5,45,Mohgaon,7,9,7,46,HIGH
5,45,Butibori,7,17,7,50,HIGH
5,33,Burdi,7,22,4,18,MEDIUM
5,33,Panchasheel Square,7,10,14,14,LOW
5,33,Rahate Colony,7,24,5,33,MEDIUM
5,33,Ajni Square,7,10,16,27,MEDIUM
5,33,Chatrapati Square,7,11,16,22,MEDIUM
5,33,Ujjwal Nagar,7,22,3,41,HIGH
5,33,Airport,7,9,8,42,HIGH
5,33,Chinchbhavan,7,16,5,50,HIGH
5,33,Khapri,7,17,10,50,HIGH
5,33,Ashokwan,7,9,10,49,HIGH
5,33,Mohgaon,7,16,5,50,HIGH
5,33,Butibori,7,9,5,50,HIGH
5,61,Burdi,8,22,7,15,MEDIUM
5,61,Panchasheel Square,8,13,16,12,LOW
5,61,Rahate Colony,8,15,6,21,MEDIUM
5,61,Ajni Square,8,8,18,11,LOW
5,61,Chatrapati Square,8,10,16,5,LOW
5,61,Ujjwal Nagar,8,18,7,16,MEDIUM
5,61,Airport,8,10,14,12,LOW
5,61,Chinchbhavan,8,10,11,11,LOW
5,61,Khapri,8,17,8,20,MEDIUM
5,61,Ashokwan,8,9,5,24,MEDIUM
5,61,Mohgaon,8,11,8,27,MEDIUM
5,61,Butibori,8,9,9,27,MEDIUM
5,45,Burdi,8,21,6,15,MEDIUM
5,45,Panchasheel Square,8,13,18,10,LOW
5,45,Rahate Colony,8,17,5,22,MEDIUM
5,45,Ajni Square,8,11,15,18,MEDIUM
5,45,Chatrapati Square,8,12,16,14,LOW
5,45,Ujjwal Nagar,8,16,7,23,MEDIUM
5,45,Airport,8,6,13,16,MEDIUM
5,45,Chinchbhavan,8,14,9,21,MEDIUM
5,45,Khapri,8,9,5,25,MEDIUM
5,45,Ashokwan,8,8,8,25,MEDIUM
5,45,Mohgaon,8,9,7,27,MEDIUM
5,45,Butibori,8,8,10,25,MEDIUM
5,33,Burdi,8,20,7,13,LOW
5,33,Panchasheel Square,8,13,15,11,LOW
5,33,Rahate Colony,8,23,5,29,MEDIUM
5,33,Ajni Square,8,11,15,25,MEDIUM
5,33,Chatrapati Square,8,9,18,16,MEDIUM
5,33,Ujjwal Nagar,8,20,4,32,MEDIUM
5,33,Airport,8,10,8,34,MEDIUM
5,33,Chinchbhavan,8,10,8,36,HIGH
5,33,Khapri,8,15,10,41,HIGH
5,33,Ashokwan,8,9,10,40,HIGH
5,33,Mohgaon,8,16,7,49,HIGH
5,33,Butibori,8,13,7,50,HIGH
5,61,Burdi,9,15,3,12,LOW
5,61,Panchasheel Square,9,12,15,9,LOW
5,61,Rahate Colony,9,18,6,21,MEDIUM
5,61,Ajni Square,9,12,12,21,MEDIUM
5,61,Chatrapati Square,9,12,17,16,MEDIUM
5,61,Ujjwal Nagar,9,15,4,27,MEDIUM
5,61,Airport,9,6,9,24,MEDIUM
5,61,Chinchbhavan,9,12,6,30,MEDIUM
5,61,Khapri,9,9,9,30,MEDIUM
5,61,Ashokwan,9,8,10,28,MEDIUM
5,61,Mohgaon,9,9,10,27,MEDIUM
5,61,Butibori,9,15,7,35,HIGH
5,45,Burdi,9,20,7,13,LOW
5,45,Panchasheel Square,9,12,11,14,LOW
5,45,Rahate Colony,9,15,3,26,MEDIUM
5,45,Ajni Square,9,9,13,22,MEDIUM
5,45,Chatrapati Square,9,10,11,21,MEDIUM
5,45,Ujjwal Nagar,9,17,7,31,MEDIUM
5,45,Airport,9,10,12,29,MEDIUM
5,45,Chinchbhavan,9,8,6,31,MEDIUM
5,45,Khapri,9,14,8,37,HIGH
5,45,Ashokwan,9,15,10,42,HIGH
5,45,Mohgaon,9,13,5,50,HIGH
5,45,Butibori,9,16,11,50,HIGH
5,33,Burdi,9,18,3,15,MEDIUM
5,33,Panchasheel Square,9,8,16,7,LOW
5,33,Rahate Colony,9,18,4,21,MEDIUM
5,33,Ajni Square,9,9,17,13,LOW
5,33,Chatrapati Square,9,11,16,8,LOW
5,33,Ujjwal Nagar,9,15,3,20,MEDIUM
5,33,Airport,9,9,12,17,MEDIUM
5,33,Chinchbhavan,9,15,5,27,MEDIUM
5,33,Khapri,9,8,8,27,MEDIUM
5,33,Ashokwan,9,14,6,35,HIGH
5,33,Mohgaon,9,9,9,35,HIGH
5,33,Butibori,9,13,8,40,HIGH
5,61,Burdi,10,19,6,13,LOW
5,61,Panchasheel Square,10,10,18,5,LOW
5,61,Rahate Colony,10,22,5,22,MEDIUM
5,61,Ajni Square,10,11,11,22,MEDIUM
5,61,Chatrapati Square,10,12,16,18,MEDIUM
5,61,Ujjwal Nagar,10,24,4,38,HIGH
5,61,Airport,10,10,12,36,HIGH
5,61,Chinchbhavan,10,15,5,46,HIGH
5,61,Khapri,10,17,5,50,HIGH
5,61,Ashokwan,10,10,7,50,HIGH
5,61,Mohgaon,10,17,6,50,HIGH
5,61,Butibori,10,13,7,50,HIGH
5,45,Burdi,10,16,5,11,LOW
5,45,Panchasheel Square,10,12,19,4,LOW
5,45,Rahate Colony,10,23,4,23,MEDIUM
5,45,Ajni Square,10,13,13,23,MEDIUM
5,45,Chatrapati Square,10,10,19,14,LOW
5,45,Ujjwal Nagar,10,15,7,22,MEDIUM
5,45,Airport,10,7,11,18,MEDIUM
5,45,Chinchbhavan,10,16,11,23,MEDIUM
5,45,Khapri,10,14,10,27,MEDIUM
5,45,Ashokwan,10,9,6,30,MEDIUM
5,45,Mohgaon,10,11,5,36,HIGH
5,45,Butibori,10,8,6,38,HIGH
5,33,Burdi,10,22,4,18,MEDIUM
5,33,Panchasheel Square,10,9,13,14,LOW
5,33,Rahate Colony,10,21,7,28,MEDIUM
5,33,Ajni Square,10,11,18,21,MEDIUM
5,33,Chatrapati Square,10,9,12,18,MEDIUM
5,33,Ujjwal Nagar,10,18,4,32,MEDIUM
5,33,Airport,10,7,12,27,MEDIUM
5,33,Chinchbhavan,10,16,7,36,HIGH
5,33,Khapri,10,8,7,37,HIGH
5,33,Ashokwan,10,9,7,39,HIGH
5,33,Mohgaon,10,10,8,41,HIGH
5,33,Butibori,10,8,11,38,HIGH
5,61,Burdi,11,9,6,3,LOW
5,61,Panchasheel Square,11,9,3,9,LOW
5,61,Rahate Colony,11,9,5,13,LOW
5,61,Ajni Square,11,3,6,10,LOW
5,61,Chatrapati Square,11,5,4,11,LOW
5,61,Ujjwal Nagar,11,8,6,13,LOW
5,61,Airport,11,6,4,15,MEDIUM
5,61,Chinchbhavan,11,5,3,17,MEDIUM
5,61,Khapri,11,6,3,20,MEDIUM
5,61,Ashokwan,11,7,7,20,MEDIUM
5,61,Mohgaon,11,9,8,21,MEDIUM
5,61,Butibori,11,5,8,18,MEDIUM
5,45,Burdi,11,8,7,1,LOW
5,45,Panchasheel Square,11,4,6,0,LOW
5,45,Rahate Colony,11,9,7,2,LOW
5,45,Ajni Square,11,6,7,1,LOW
5,45,Chatrapati Square,11,4,3,2,LOW
5,45,Ujjwal Nagar,11,7,3,6,LOW
5,45,Airport,11,5,5,6,LOW
5,45,Chinchbhavan,11,6,4,8,LOW
5,45,Khapri,11,9,4,13,LOW
5,45,Ashokwan,11,5,6,12,LOW
5,45,Mohgaon,11,3,5,10,LOW
5,45,Butibori,11,4,3,11,LOW
5,33,Burdi,11,9,9,0,LOW
5,33,Panchasheel Square,11,6,5,1,LOW
5,33,Rahate Colony,11,7,8,0,LOW
5,33,Ajni Square,11,5,4,1,LOW
5,33,Chatrapati Square,11,9,7,3,LOW
5,33,Ujjwal Nagar,11,7,4,6,LOW
5,33,Airport,11,5,5,6,LOW
5,33,Chinchbhavan,11,4,3,7,LOW
5,33,Khapri,11,5,5,7,LOW
5,33,Ashokwan,11,9,3,13,LOW
5,33,Mohgaon,11,7,8,12,LOW
5,33,Butibori,11,6,7,11,LOW
5,61,Burdi,12,9,9,0,LOW
5,61,Panchasheel Square,12,3,4,0,LOW
5,61,Rahate Colony,12,8,3,5,LOW
5,61,Ajni Square,12,7,5,7,LOW
5,61,Chatrapati Square,12,3,7,3,LOW
5,61,Ujjwal Nagar,12,4,5,2,LOW
5,61,Airport,12,8,3,7,LOW
5,61,Chinchbhavan,12,5,3,9,LOW
5,61,Khapri,12,4,3,10,LOW
5,61,Ashokwan,12,4,8,6,LOW
5,61,Mohgaon,12,4,4,6,LOW
5,61,Butibori,12,8,8,6,LOW
5,45,Burdi,12,7,8,0,LOW
5,45,Panchasheel Square,12,7,6,1,LOW
5,45,Rahate Colony,12,5,9,0,LOW
5,45,Ajni Square,12,4,8,0,LOW
5,45,Chatrapati Square,12,7,3,4,LOW
5,45,Ujjwal Nagar,12,9,9,4,LOW
5,45,Airport,12,9,6,7,LOW
5,45,Chinchbhavan,12,9,5,11,LOW
5,45,Khapri,12,7,4,14,LOW
5,45,Ashokwan,12,5,3,16,MEDIUM
5,45,Mohgaon,12,8,4,20,MEDIUM
5,45,Butibori,12,5,5,20,MEDIUM
5,33,Burdi,12,5,6,0,LOW
5,33,Panchasheel Square,12,7,4,3,LOW
5,33,Rahate Colony,12,6,4,5,LOW
5,33,Ajni Square,12,9,3,11,LOW
5,33,Chatrapati Square,12,8,4,15,MEDIUM
5,33,Ujjwal Nagar,12,8,9,14,LOW
5,33,Airport,12,4,7,11,LOW
5,33,Chinchbhavan,12,8,9,10,LOW
5,33,Khapri,12,5,7,8,LOW
5,33,Ashokwan,12,8,8,8,LOW
5,33,Mohgaon,12,8,5,11,LOW
5,33,Butibori,12,6,9,8,LOW
5,61,Burdi,13,8,9,0,LOW
5,61,Panchasheel Square,13,8,3,5,LOW
5,61,Rahate Colony,13,7,9,3,LOW
5,61,Ajni Square,13,9,4,8,LOW
5,61,Chatrapati Square,13,5,7,6,LOW
5,61,Ujjwal Nagar,13,4,9,1,LOW
5,61,Airport,13,8,5,4,LOW
5,61,Chinchbhavan,13,8,4,8,LOW
5,61,Khapri,13,7,7,8,LOW
5,61,Ashokwan,13,6,8,6,LOW
5,61,Mohgaon,13,9,9,6,LOW
5,61,Butibori,13,8,9,5,LOW
5,45,Burdi,13,4,6,0,LOW
5,45,Panchasheel Square,13,3,6,0,LOW
5,45,Rahate Colony,13,8,3,5,LOW
5,45,Ajni Square,13,5,8,2,LOW
5,45,Chatrapati Square,13,9,4,7,LOW
5,45,Ujjwal Nagar,13,8,5,10,LOW
5,45,Airport,13,4,5,9,LOW
5,45,Chinchbhavan,13,4,6,7,LOW
5,45,Khapri,13,7,4,10,LOW
5,45,Ashokwan,13,9,7,12,LOW
5,45,Mohgaon,13,7,3,16,MEDIUM
5,45,Butibori,13,5,3,18,MEDIUM
5,33,Burdi,13,3,3,0,LOW
5,33,Panchasheel Square,13,6,5,1,LOW
5,33,Rahate Colony,13,7,3,5,LOW
5,33,Ajni Square,13,5,4,6,LOW
5,33,Chatrapati Square,13,8,5,9,LOW
5,33,Ujjwal Nagar,13,4,6,7,LOW
5,33,Airport,13,6,6,7,LOW
5,33,Chinchbhavan,13,6,8,5,LOW
5,33,Khapri,13,8,7,6,LOW
5,33,Ashokwan,13,7,3,10,LOW
5,33,Mohgaon,13,7,5,12,LOW
5,33,Butibori,13,7,9,10,LOW
5,61,Burdi,14,7,8,0,LOW
5,61,Panchasheel Square,14,4,7,0,LOW
5,61,Rahate Colony,14,3,7,0,LOW
5,61,Ajni Square,14,6,8,0,LOW
5,61,Chatrapati Square,14,4,9,0,LOW
5,61,Ujjwal Nagar,14,8,7,1,LOW
5,61,Airport,14,9,7,3,LOW
5,61,Chinchbhavan,14,3,6,0,LOW
5,61,Khapri,14,3,4,0,LOW
5,61,Ashokwan,14,9,3,6,LOW
5,61,Mohgaon,14,6,6,6,LOW
5,61,Butibori,14,3,9,0,LOW
5,45,Burdi,14,3,8,0,LOW
5,45,Panchasheel Square,14,5,7,0,LOW
5,45,Rahate Colony,14,7,5,2,LOW
5,45,Ajni Square,14,4,5,1,LOW
5,45,Chatrapati Square,14,7,4,4,LOW
5,45,Ujjwal Nagar,14,3,7,0,LOW
5,45,Airport,14,5,9,0,LOW
5,45,Chinchbhavan,14,4,7,0,LOW
5,45,Khapri,14,6,3,3,LOW
5,45,Ashokwan,14,7,3,7,LOW
5,45,Mohgaon,14,9,6,10,LOW
5,45,Butibori,14,6,5,11,LOW
5,33,Burdi,14,9,5,4,LOW
5,33,Panchasheel Square,14,4,5,3,LOW
5,33,Rahate Colony,14,6,7,2,LOW
5,33,Ajni Square,14,4,9,0,LOW
5,33,Chatrapati Square,14,9,3,6,LOW
5,33,Ujjwal Nagar,14,3,5,4,LOW
5,33,Airport,14,3,3,4,LOW
5,33,Chinchbhavan,14,3,6,1,LOW
5,33,Khapri,14,9,8,2,LOW
5,33,Ashokwan,14,3,8,0,LOW
5,33,Mohgaon,14,5,9,0,LOW
5,33,Butibori,14,6,6,0,LOW
5,61,Burdi,15,5,4,1,LOW
5,61,Panchasheel Square,15,4,7,0,LOW
5,61,Rahate Colony,15,6,8,0,LOW
5,61,Ajni Square,15,9,6,3,LOW
5,61,Chatrapati Square,15,8,8,3,LOW
5,61,Ujjwal Nagar,15,7,7,3,LOW
5,61,Airport,15,8,9,2,LOW
5,61,Chinchbhavan,15,6,7,1,LOW
5,61,Khapri,15,4,9,0,LOW
5,61,Ashokwan,15,4,9,0,LOW
5,61,Mohgaon,15,6,7,0,LOW
5,61,Butibori,15,9,8,1,LOW
5,45,Burdi,15,7,7,0,LOW
5,45,Panchasheel Square,15,5,5,0,LOW
5,45,Rahate Colony,15,8,6,2,LOW
5,45,Ajni Square,15,6,3,5,LOW
5,45,Chatrapati Square,15,3,4,4,LOW
5,45,Ujjwal Nagar,15,3,9,0,LOW
5,45,Airport,15,9,6,3,LOW
5,45,Chinchbhavan,15,4,6,1,LOW
5,45,Khapri,15,6,4,3,LOW
5,45,Ashokwan,15,7,6,4,LOW
5,45,Mohgaon,15,6,6,4,LOW
5,45,Butibori,15,5,9,0,LOW
5,33,Burdi,15,3,8,0,LOW
5,33,Panchasheel Square,15,7,5,2,LOW
5,33,Rahate Colony,15,4,9,0,LOW
5,33,Ajni Square,15,7,6,1,LOW
5,33,Chatrapati Square,15,7,3,5,LOW
5,33,Ujjwal Nagar,15,3,8,0,LOW
5,33,Airport,15,5,6,0,LOW
5,33,Chinchbhavan,15,9,5,4,LOW
5,33,Khapri,15,8,9,3,LOW
5,33,Ashokwan,15,8,6,5,LOW
5,33,Mohgaon,15,8,8,5,LOW
5,33,Butibori,15,5,9,1,LOW
5,61,Burdi,16,4,7,0,LOW
5,61,Panchasheel Square,16,6,3,3,LOW
5,61,Rahate Colony,16,5,3,5,LOW
5,61,Ajni Square,16,9,3,11,LOW
5,61,Chatrapati Square,16,9,4,16,MEDIUM
5,61,Ujjwal Nagar,16,5,5,16,MEDIUM
5,61,Airport,16,5,8,13,LOW
5,61,Chinchbhavan,16,7,6,14,LOW
5,61,Khapri,16,3,3,14,LOW
5,61,Ashokwan,16,9,3,20,MEDIUM
5,61,Mohgaon,16,3,4,19,MEDIUM
5,61,Butibori,16,7,5,21,MEDIUM
5,45,Burdi,16,6,5,1,LOW
5,45,Panchasheel Square,16,6,4,3,LOW
5,45,Rahate Colony,16,7,5,5,LOW
5,45,Ajni Square,16,9,8,6,LOW
5,45,Chatrapati Square,16,4,3,7,LOW
5,45,Ujjwal Nagar,16,8,7,8,LOW
5,45,Airport,16,5,5,8,LOW
5,45,Chinchbhavan,16,8,6,10,LOW
5,45,Khapri,16,7,9,8,LOW
5,45,Ashokwan,16,4,7,5,LOW
5,45,Mohgaon,16,6,8,3,LOW
5,45,Butibori,16,7,7,3,LOW
5,33,Burdi,16,6,7,0,LOW
5,33,Panchasheel Square,16,6,3,3,LOW
5,33,Rahate Colony,16,9,5,7,LOW
5,33,Ajni Square,16,4,6,5,LOW
5,33,Chatrapati Square,16,7,3,9,LOW
5,33,Ujjwal Nagar,16,7,8,8,LOW
5,33,Airport,16,4,3,9,LOW
5,33,Chinchbhavan,16,9,7,11,LOW
5,33,Khapri,16,6,8,9,LOW
5,33,Ashokwan,16,7,4,12,LOW
5,33,Mohgaon,16,7,5,14,LOW
5,33,Butibori,16,8,4,18,MEDIUM
5,61,Burdi,17,3,18,0,LOW
5,61,Panchasheel Square,17,12,13,0,LOW
5,61,Rahate Colony,17,6,18,0,LOW
5,61,Ajni Square,17,11,10,1,LOW
5,61,Chatrapati Square,17,11,11,1,LOW
5,61,Ujjwal Nagar,17,3,19,0,LOW
5,61,Airport,17,8,5,3,LOW
5,61,Chinchbhavan,17,8,12,0,LOW
5,61,Khapri,17,6,16,0,LOW
5,61,Ashokwan,17,8,14,0,LOW
5,61,Mohgaon,17,11,16,0,LOW
5,61,Butibori,17,5,13,0,LOW
5,45,Burdi,17,5,20,0,LOW
5,45,Panchasheel Square,17,15,10,5,LOW
5,45,Rahate Colony,17,3,17,0,LOW
5,45,Ajni Square,17,18,8,10,LOW
5,45,Chatrapati Square,17,16,13,13,LOW
5,45,Ujjwal Nagar,17,5,17,1,LOW
5,45,Airport,17,10,10,1,LOW
5,45,Chinchbhavan,17,5,15,0,LOW
5,45,Khapri,17,11,16,0,LOW
5,45,Ashokwan,17,10,17,0,LOW
5,45,Mohgaon,17,6,9,0,LOW
5,45,Butibori,17,8,16,0,LOW
5,33,Burdi,17,3,23,0,LOW
5,33,Panchasheel Square,17,10,13,0,LOW
5,33,Rahate Colony,17,4,24,0,LOW
5,33,Ajni Square,17,19,12,7,LOW
5,33,Chatrapati Square,17,13,9,11,LOW
5,33,Ujjwal Nagar,17,7,22,0,LOW
5,33,Airport,17,13,8,5,LOW
5,33,Chinchbhavan,17,10,8,7,LOW
5,33,Khapri,17,7,12,2,LOW
5,33,Ashokwan,17,6,17,0,LOW
5,33,Mohgaon,17,10,13,0,LOW
5,33,Butibori,17,11,16,0,LOW
5,61,Burdi,18,4,23,0,LOW
5,61,Panchasheel Square,18,11,14,0,LOW
5,61,Rahate Colony,18,4,17,0,LOW
5,61,Ajni Square,18,10,11,0,LOW
5,61,Chatrapati Square,18,16,14,2,LOW
5,61,Ujjwal Nagar,18,7,22,0,LOW
5,61,Airport,18,10,8,2,LOW
5,61,Chinchbhavan,18,5,12,0,LOW
5,61,Khapri,18,6,8,0,LOW
5,61,Ashokwan,18,10,10,0,LOW
5,61,Mohgaon,18,7,16,0,LOW
5,61,Butibori,18,11,14,0,LOW
5,45,Burdi,18,7,18,0,LOW
5,45,Panchasheel Square,18,12,13,0,LOW
5,45,Rahate Colony,18,7,17,0,LOW
5,45,Ajni Square,18,12,10,2,LOW
5,45,Chatrapati Square,18,18,8,12,LOW
5,45,Ujjwal Nagar,18,4,19,0,LOW
5,45,Airport,18,12,9,3,LOW
5,45,Chinchbhavan,18,11,15,0,LOW
5,45,Khapri,18,6,12,0,LOW
5,45,Ashokwan,18,8,10,0,LOW
5,45,Mohgaon,18,8,11,0,LOW
5,45,Butibori,18,10,11,0,LOW
5,33,Burdi,18,4,23,0,LOW
5,33,Panchasheel Square,18,12,9,3,LOW
5,33,Rahate Colony,18,3,15,0,LOW
5,33,Ajni Square,18,14,12,2,LOW
5,33,Chatrapati Square,18,13,14,1,LOW
5,33,Ujjwal Nagar,18,4,15,0,LOW
5,33,Airport,18,8,5,3,LOW
5,33,Chinchbhavan,18,11,10,4,LOW
